basket_uid,run_id,capital_group,reason_code,is_primary_signal,signal_time,available_time,candidate_profit_swap_yen,actual_final_profit_swap_yen,one_step_effect_ex_commission_yen,effect_class,actual_final_reason,hedge_phase_at_signal,m30_regime,m5_proxy_state,event_window_state,censored_flag,all_gates_pass,contract_version,data_source
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T02:20:00#154,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_CONFIRMED,true,2026-03-31 02:55:03,2026-03-31 02:45:00,-1092.00,417.00,-1509.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T02:20:00#154,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_WITH_M5_PROXY,true,2026-03-31 02:55:03,2026-03-31 02:45:00,-1092.00,417.00,-1509.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T08:59:24#162,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-03-31 09:21:58,2026-03-31 09:20:00,-1307.00,401.00,-1708.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T12:10:27#166,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-03-31 12:30:00,2026-03-31 12:30:00,-977.00,407.00,-1384.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T12:10:27#166,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_CONFIRMED,true,2026-03-31 13:00:43,2026-03-31 13:00:00,-1415.00,407.00,-1822.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T12:10:27#166,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_WITH_M30_ADVERSE,true,2026-03-31 13:00:43,2026-03-31 13:00:00,-1415.00,407.00,-1822.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T09:10:17#174,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M30_ENTRY_REGIME_MISMATCH,true,2026-04-01 09:10:17,2026-04-01 09:10:17,-67.00,403.00,-470.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T12:06:00#178,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-04-01 12:15:14,2026-04-01 12:15:00,-1451.00,408.00,-1859.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T15:08:04#180,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-04-01 15:25:30,2026-04-01 15:25:00,-2082.00,402.00,-2484.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T20:30:52#184,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-04-01 20:50:19,2026-04-01 20:50:00,-730.00,400.00,-1130.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T20:30:52#184,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_CONFIRMED,true,2026-04-01 22:01:14,2026-04-01 22:00:00,-4403.00,400.00,-4803.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.01T20:30:52#184,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_WITH_M5_PROXY,true,2026-04-01 23:40:30,2026-04-01 23:40:00,-4406.00,400.00,-4806.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.02T03:44:53#194,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-04-02 03:45:00,2026-04-02 03:45:00,2.00,408.00,-406.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T03:45:09#202,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-04-06 03:55:29,2026-04-06 03:55:00,-682.00,-8520.00,7838.00,HARDSTOP_RESCUE,HARDSTOP,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T03:45:09#202,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_CONFIRMED,true,2026-04-06 06:00:40,2026-04-06 05:30:00,-6340.00,-8520.00,2180.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T03:45:09#202,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_WITH_M30_ADVERSE,true,2026-04-08 09:52:39,2026-04-08 08:45:00,-6686.00,-8520.00,1834.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BULL,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T03:45:09#202,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_WITH_M5_PROXY,true,2026-04-06 07:24:15,2026-04-06 07:15:00,-6326.00,-8520.00,2194.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T03:45:09#202,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_M30_M5_COMBO,true,2026-04-08 14:10:00,2026-04-08 14:10:00,-6667.00,-8520.00,1853.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T02:15:56#206,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-04-21 02:45:00,2026-04-21 02:25:00,-273.00,400.00,-673.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:27:20#208,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-04-21 03:30:00,2026-04-21 03:30:00,-354.00,407.00,-761.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:59:02#210,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-04-21 09:10:20,2026-04-21 09:00:00,-6101.00,-7762.00,1661.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:59:02#210,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_CONFIRMED,true,2026-04-21 04:33:40,2026-04-21 04:30:00,-1144.00,-7762.00,6618.00,HARDSTOP_RESCUE,HARDSTOP,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:59:02#210,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_WITH_M30_ADVERSE,true,2026-04-21 13:37:39,2026-04-21 13:30:00,-6089.00,-7762.00,1673.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:59:02#210,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_WITH_M5_PROXY,true,2026-04-21 09:10:20,2026-04-21 09:00:00,-6101.00,-7762.00,1661.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T03:59:02#210,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_M30_M5_COMBO,true,2026-04-21 14:15:00,2026-04-21 14:15:00,-6108.00,-7762.00,1654.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.04T04:47:25#214,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-05-04 05:00:00,2026-05-04 05:00:00,-1652.00,409.00,-2061.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.04T05:43:25#216,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-05-04 05:54:29,2026-05-04 05:50:00,-1300.00,408.00,-1708.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.04T05:43:25#216,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_CONFIRMED,true,2026-05-04 07:00:00,2026-05-04 07:00:00,-2182.00,408.00,-2590.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.04T14:51:29#222,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-05-04 15:25:41,2026-05-04 15:20:00,-1860.00,402.00,-2262.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.04T20:05:52#224,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-05-04 20:25:27,2026-05-04 20:20:00,-329.00,402.00,-731.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T02:00:00#228,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-05-05 02:45:00,2026-05-05 02:35:00,-231.00,406.00,-637.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T02:00:00#228,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_CONFIRMED,true,2026-05-05 02:15:00,2026-05-05 02:15:00,-519.00,406.00,-925.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T02:00:00#228,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_WITH_M5_PROXY,true,2026-05-05 02:45:00,2026-05-05 02:35:00,-231.00,406.00,-637.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T20:35:26#230,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-05-05 20:45:40,2026-05-05 20:45:00,-2.00,401.00,-403.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T20:35:26#230,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M30_ENTRY_REGIME_MISMATCH,true,2026-05-05 20:35:27,2026-05-05 20:35:27,-66.00,401.00,-467.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.05T21:35:00#232,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M30_ENTRY_REGIME_MISMATCH,true,2026-05-05 21:35:00,2026-05-05 21:35:00,-74.00,401.00,-475.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.06T01:53:19#234,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-05-06 02:05:00,2026-05-06 02:00:00,-3280.00,-7572.00,4292.00,HARDSTOP_RESCUE,HARDSTOP,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.06T01:53:19#234,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_CONFIRMED,true,2026-05-06 02:49:21,2026-05-06 02:15:00,-5585.00,-7572.00,1987.00,HARDSTOP_RESCUE,HARDSTOP,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.06T01:53:19#234,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_WITH_M30_ADVERSE,true,2026-05-06 17:50:00,2026-05-06 17:45:00,-6043.00,-7572.00,1529.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BULL,BULL,IN_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.06T01:53:19#234,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_WITH_M5_PROXY,true,2026-05-06 08:55:00,2026-05-06 08:55:00,-6048.00,-7572.00,1524.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BULL,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.06T01:53:19#234,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_M30_M5_COMBO,true,2026-05-06 21:21:29,2026-05-06 21:20:00,-6054.00,-7572.00,1518.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.18T04:42:03#246,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M5_REVERSE_WARNING,true,2026-05-18 04:45:00,2026-05-18 04:45:00,-854.00,-7020.00,6166.00,HARDSTOP_RESCUE,HARDSTOP,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.18T04:42:03#246,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_CONFIRMED,true,2026-05-18 06:15:39,2026-05-18 06:15:00,-5415.00,-7020.00,1605.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.18T04:42:03#246,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_WITH_M30_ADVERSE,true,2026-05-18 15:16:37,2026-05-18 15:00:00,-5375.00,-7020.00,1645.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BULL,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.18T04:42:03#246,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_WITH_M5_PROXY,true,2026-05-18 06:45:00,2026-05-18 06:45:00,-5412.00,-7020.00,1608.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.18T04:42:03#246,ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,100000,M15_REVERSE_M30_M5_COMBO,true,2026-05-18 19:11:37,2026-05-18 19:10:00,-5392.00,-7020.00,1628.00,HARDSTOP_RESCUE,HARDSTOP,POST_HEDGE,BULL,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.01T02:46:04#2,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M5_REVERSE_WARNING,true,2026-05-01 03:00:00,2026-05-01 03:00:00,-829.00,416.00,-1245.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.01T02:46:04#2,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M15_REVERSE_CONFIRMED,true,2026-05-01 04:33:29,2026-05-01 04:15:00,-2074.00,416.00,-2490.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.01T05:43:39#4,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M5_REVERSE_WARNING,true,2026-05-01 06:13:30,2026-05-01 06:05:00,-934.00,401.00,-1335.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BULL,BEAR,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.01T13:08:59#8,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M5_REVERSE_WARNING,true,2026-05-01 13:30:00,2026-05-01 13:30:00,-789.00,402.00,-1191.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.04T04:47:25#10,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M5_REVERSE_WARNING,true,2026-05-04 05:00:00,2026-05-04 05:00:00,-1652.00,409.00,-2061.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.04T05:43:25#12,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M5_REVERSE_WARNING,true,2026-05-04 05:54:29,2026-05-04 05:50:00,-1300.00,408.00,-1708.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.04T05:43:25#12,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M15_REVERSE_CONFIRMED,true,2026-05-04 07:00:00,2026-05-04 07:00:00,-2182.00,408.00,-2590.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,UNKNOWN,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.04T14:51:29#18,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M5_REVERSE_WARNING,true,2026-05-04 15:25:41,2026-05-04 15:20:00,-1860.00,402.00,-2262.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.04T20:05:52#20,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M5_REVERSE_WARNING,true,2026-05-04 20:25:27,2026-05-04 20:20:00,-329.00,402.00,-731.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T02:00:00#24,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529,100000,M5_REVERSE_WARNING,true,2026-05-05 02:45:00,2026-05-05 02:35:00,-231.00,406.00,-637.00,BASKETCLOSE_KILL,BASKET_CLOSE,PRE_HEDGE,BEAR,BULL,OUT_OF_WINDOW,false,false,1.1.0,OFFLINE_OVERLAY_INGESTED_20260702
