basket_uid,run_id,capital_group,kill_type,reason_code,pl_at_signal_yen,actual_final_profit_swap_yen,kill_cost_yen,eligibility_state_at_signal,blocking_gate_that_would_prevent,all_gates_pass,data_source
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T09:10:17#4,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M30_ENTRY_REGIME_MISMATCH,-67.00,403.00,-470.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T12:06:00#8,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-1451.00,408.00,-1859.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.10T07:31:01#14,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-412.00,307.00,-719.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.10T07:31:01#14,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M30_ENTRY_REGIME_MISMATCH,-67.00,307.00,-374.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.10T09:00:52#16,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M30_ENTRY_REGIME_MISMATCH,-51.00,301.00,-352.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:05:04#36,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-464.00,302.00,-766.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.27T13:21:59#46,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-635.00,302.00,-937.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T04:45:31#66,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M30_ENTRY_REGIME_MISMATCH,-75.00,300.00,-375.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T05:02:03#68,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-1570.00,302.00,-1872.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T05:02:03#68,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M15_REVERSE_CONFIRMED,-1569.00,302.00,-1871.00,HTE=false;REC=false;BC=false,gate_market_state_valid,UNKNOWN,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T05:02:03#68,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M15_REVERSE_WITH_M5_PROXY,-974.00,302.00,-1276.00,HTE=false;REC=false;BC=false,gate_market_state_valid,UNKNOWN,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T11:46:50#70,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-332.00,305.00,-637.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T13:10:05#72,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-978.00,300.00,-1278.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.08T04:38:24#78,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M30_ENTRY_REGIME_MISMATCH,-72.00,300.00,-372.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.08T04:43:00#80,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M30_ENTRY_REGIME_MISMATCH,-69.00,304.00,-373.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.08T07:07:04#90,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,5.00,303.00,-298.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.08T13:56:31#96,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M30_ENTRY_REGIME_MISMATCH,-71.00,304.00,-375.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T02:28:02#98,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,155.00,301.00,-146.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T06:10:03#110,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-679.00,300.00,-979.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T08:32:34#116,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-902.00,305.00,-1207.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T09:12:52#118,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-1649.00,300.00,-1949.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T11:13:59#120,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M15_REVERSE_CONFIRMED,63.00,300.00,-237.00,HTE=false;REC=false;BC=false,gate_market_state_valid,UNKNOWN,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.15T01:05:00#130,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-478.00,310.00,-788.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.03T01:20:55#4,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,BASKETCLOSE_KILL,M30_ENTRY_REGIME_MISMATCH,-68.00,310.00,-378.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.23T06:18:31#20,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-151.00,303.00,-454.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.24T18:36:02#36,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,BASKETCLOSE_KILL,M30_ENTRY_REGIME_MISMATCH,-76.00,303.00,-379.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.30T07:04:04#44,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-1403.00,302.00,-1705.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.30T07:04:04#44,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,BASKETCLOSE_KILL,M30_ENTRY_REGIME_MISMATCH,-38.00,302.00,-340.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.30T13:55:00#54,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-118.00,301.00,-419.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T13:09:59#82,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,BASKETCLOSE_KILL,M30_ENTRY_REGIME_MISMATCH,21.00,251.00,-230.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.17T04:53:53#100,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-700.00,252.00,-952.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.20T09:05:04#122,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-464.00,254.00,-718.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T08:34:41#138,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-909.00,238.00,-1147.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T11:19:59#140,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HTE_KILL,M5_REVERSE_WARNING,-1502.00,-1481.00,-21.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T11:19:59#140,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HTE_KILL,M15_REVERSE_CONFIRMED,-1501.00,-1481.00,-20.00,HTE=false;REC=false;BC=false,gate_market_state_valid,UNKNOWN,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T11:19:59#140,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HTE_KILL,M15_REVERSE_WITH_M5_PROXY,-1502.00,-1481.00,-21.00,HTE=false;REC=false;BC=false,gate_market_state_valid,UNKNOWN,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.22T07:00:01#150,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-649.00,237.00,-886.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.22T10:13:59#156,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HTE_KILL,M15_REVERSE_WITH_M5_PROXY,-1488.00,-1480.00,-8.00,HTE=false;REC=false;BC=false,gate_market_state_valid,UNKNOWN,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.23T07:09:27#182,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,2.00,254.00,-252.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.23T08:00:02#188,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-574.00,252.00,-826.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.27T13:21:59#206,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-635.00,215.00,-850.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.29T04:45:31#250,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,BASKETCLOSE_KILL,M30_ENTRY_REGIME_MISMATCH,-75.00,251.00,-326.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.29T11:46:50#256,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-332.00,252.00,-584.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.29T13:10:05#258,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HTE_KILL,M5_REVERSE_WARNING,-1590.00,-1576.00,-14.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.05.04T04:47:25#274,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HTE_KILL,M5_REVERSE_WARNING,-1630.00,-1623.00,-7.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.01T02:46:04#2,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-829.00,416.00,-1245.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.01T02:46:04#2,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M15_REVERSE_CONFIRMED,-2074.00,416.00,-2490.00,HTE=false;REC=false;BC=false,gate_market_state_valid,UNKNOWN,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.01T05:43:39#4,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-934.00,401.00,-1335.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.01T13:08:59#8,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-789.00,402.00,-1191.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.04T04:47:25#10,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-1652.00,409.00,-2061.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.04T05:43:25#12,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-1300.00,408.00,-1708.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.04T05:43:25#12,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M15_REVERSE_CONFIRMED,-2182.00,408.00,-2590.00,HTE=false;REC=false;BC=false,gate_market_state_valid,UNKNOWN,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.12T12:56:58#24,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-1191.00,312.00,-1503.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.13T02:57:58#38,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,260.00,404.00,-144.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.13T08:46:37#48,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-2035.00,401.00,-2436.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.13T08:46:37#48,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M15_REVERSE_CONFIRMED,-1341.00,401.00,-1742.00,HTE=false;REC=false;BC=false,gate_market_state_valid,UNKNOWN,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.13T08:46:37#48,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M15_REVERSE_WITH_M5_PROXY,-2035.00,401.00,-2436.00,HTE=false;REC=false;BC=false,gate_market_state_valid,UNKNOWN,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.13T12:46:24#52,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-1120.00,405.00,-1525.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.14T04:04:27#58,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-485.00,403.00,-888.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.14T04:04:27#58,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M15_REVERSE_CONFIRMED,-777.00,403.00,-1180.00,HTE=false;REC=false;BC=false,gate_market_state_valid,UNKNOWN,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.14T10:13:03#64,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M30_ENTRY_REGIME_MISMATCH,-44.00,406.00,-450.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.14T11:42:04#68,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M15_REVERSE_CONFIRMED,-1066.00,403.00,-1469.00,HTE=false;REC=false;BC=false,gate_market_state_valid,UNKNOWN,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.14T19:56:01#70,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-811.00,400.00,-1211.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.15T01:05:00#74,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-478.00,409.00,-887.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.15T07:01:01#82,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-1046.00,404.00,-1450.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.15T19:31:03#96,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-965.00,403.00,-1368.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.15T19:31:03#96,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M15_REVERSE_CONFIRMED,-2539.00,403.00,-2942.00,HTE=false;REC=false;BC=false,gate_market_state_valid,UNKNOWN,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.28T03:19:27#110,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M30_ENTRY_REGIME_MISMATCH,-89.00,404.00,-493.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.28T03:35:04#112,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,BASKETCLOSE_KILL,M5_REVERSE_WARNING,-825.00,402.00,-1227.00,HTE=false;REC=false;BC=false,gate_m15_reverse_confirmed;gate_market_state_valid,false,OFFLINE_OVERLAY_INGESTED_20260702
