basket_uid,run_id,capital_group,effect_class,one_step_effect_ex_commission_yen,pl_at_signal_yen,final_loss_yen,hedge_phase_at_signal,m30_regime,m5_proxy_state,signal_to_hardstop_lead_sec,data_source
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T02:30:56#64,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,679.00,-2221.00,-2900.00,POST_HEDGE,BULL,BULL,479538,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T02:30:56#64,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,660.00,-2240.00,-2900.00,POST_HEDGE,BEAR,BULL,511797,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T02:30:56#64,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,696.00,-2204.00,-2900.00,POST_HEDGE,BEAR,BULL,469800,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T13:06:26#68,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,2527.00,-341.00,-2868.00,PRE_HEDGE,BULL,BEAR,215700,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T13:06:26#68,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,831.00,-2037.00,-2868.00,POST_HEDGE,BULL,BEAR,208200,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T13:06:26#68,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,542.00,-2326.00,-2868.00,POST_HEDGE,BEAR,BEAR,161080,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T13:06:26#68,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,832.00,-2036.00,-2868.00,POST_HEDGE,BULL,BEAR,201300,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T13:06:26#68,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,551.00,-2317.00,-2868.00,POST_HEDGE,BEAR,BEAR,146100,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.09T21:02:07#78,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,545.00,-1945.00,-2490.00,POST_HEDGE,BULL,BEAR,272780,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.09T21:02:07#78,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,571.00,-1919.00,-2490.00,POST_HEDGE,BULL,BEAR,269190,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.09T21:02:07#78,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,439.00,-2051.00,-2490.00,POST_HEDGE,BEAR,BEAR,241881,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.09T21:02:07#78,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,439.00,-2051.00,-2490.00,POST_HEDGE,BEAR,BEAR,241881,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.09T21:02:07#78,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,439.00,-2051.00,-2490.00,POST_HEDGE,BEAR,BEAR,241881,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T15:43:04#88,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,1329.00,-1169.00,-2498.00,PRE_HEDGE,BEAR,BULL,206098,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T15:43:04#88,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,675.00,-1823.00,-2498.00,POST_HEDGE,BEAR,BULL,203072,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T15:43:04#88,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,559.00,-1939.00,-2498.00,POST_HEDGE,BULL,BULL,139291,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T15:43:04#88,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,656.00,-1842.00,-2498.00,POST_HEDGE,BEAR,BULL,194069,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T15:43:04#88,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,551.00,-1947.00,-2498.00,POST_HEDGE,BULL,BULL,134062,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.17T21:39:01#112,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,1291.00,-878.00,-2169.00,PRE_HEDGE,BULL,BEAR,3519,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.20T17:36:02#134,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,1709.00,-316.00,-2025.00,PRE_HEDGE,BULL,BEAR,376,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.23T13:57:09#194,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,50000,HARDSTOP_RESCUE,1317.00,-789.00,-2106.00,PRE_HEDGE,BEAR,BULL,1836,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.04T14:51:29#18,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,HARDSTOP_RESCUE,1228.00,-3197.00,-4425.00,POST_HEDGE,BEAR,BULL,553289,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.04T14:51:29#18,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,HARDSTOP_RESCUE,1158.00,-3267.00,-4425.00,POST_HEDGE,BEAR,BEAR,546460,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.04T14:51:29#18,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,HARDSTOP_RESCUE,1025.00,-3400.00,-4425.00,POST_HEDGE,BULL,BULL,489452,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.04T14:51:29#18,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,HARDSTOP_RESCUE,1159.00,-3266.00,-4425.00,POST_HEDGE,BEAR,BULL,545280,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.04T14:51:29#18,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,HARDSTOP_RESCUE,1021.00,-3404.00,-4425.00,POST_HEDGE,BULL,BULL,484522,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.18T04:42:03#106,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,HARDSTOP_RESCUE,4381.00,-854.00,-5235.00,PRE_HEDGE,BEAR,BULL,764280,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.18T04:42:03#106,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,HARDSTOP_RESCUE,1220.00,-4015.00,-5235.00,POST_HEDGE,BEAR,BULL,758841,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.18T04:42:03#106,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,HARDSTOP_RESCUE,1259.00,-3976.00,-5235.00,POST_HEDGE,BULL,BULL,726383,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.18T04:42:03#106,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,HARDSTOP_RESCUE,1223.00,-4012.00,-5235.00,POST_HEDGE,BEAR,BULL,757080,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529|GOLD#2026.05.18T04:42:03#106,ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,50000,HARDSTOP_RESCUE,1242.00,-3993.00,-5235.00,POST_HEDGE,BULL,BULL,712283,OFFLINE_OVERLAY_INGESTED_20260702
